timestamp,symbol,model_name,signal_strength_0_to_1,latency_ms
2020-04-03,CSI300,LSTM,0.48792025446891785,15.0
2020-04-07,CSI300,LSTM,0.4877113997936249,15.0
2020-04-08,CSI300,LSTM,0.4872259497642517,15.0
2020-04-09,CSI300,LSTM,0.48747509717941284,15.0
2020-04-10,CSI300,LSTM,0.4885515570640564,15.0
2020-04-13,CSI300,LSTM,0.4910067021846771,15.0
2020-04-14,CSI300,LSTM,0.49302956461906433,15.0
2020-04-15,CSI300,LSTM,0.49485093355178833,15.0
2020-04-16,CSI300,LSTM,0.4968812167644501,15.0
2020-04-17,CSI300,LSTM,0.4986535906791687,15.0
2020-04-20,CSI300,LSTM,0.5005232095718384,15.0
2020-04-21,CSI300,LSTM,0.5021393895149231,15.0
2020-04-22,CSI300,LSTM,0.5044061541557312,15.0
2020-04-23,CSI300,LSTM,0.5058082342147827,15.0
2020-04-24,CSI300,LSTM,0.506671130657196,15.0
2020-04-27,CSI300,LSTM,0.5073441863059998,15.0
2020-04-28,CSI300,LSTM,0.507758617401123,15.0
2020-04-29,CSI300,LSTM,0.5083197951316833,15.0
2020-04-30,CSI300,LSTM,0.5088558197021484,15.0
2020-05-06,CSI300,LSTM,0.509587824344635,15.0
2020-05-07,CSI300,LSTM,0.5101298689842224,15.0
2020-05-08,CSI300,LSTM,0.5108513832092285,15.0
2020-05-11,CSI300,LSTM,0.5114680528640747,15.0
2020-05-12,CSI300,LSTM,0.5122408270835876,15.0
2020-05-13,CSI300,LSTM,0.512752890586853,15.0
2020-05-14,CSI300,LSTM,0.5131481885910034,15.0
2020-05-15,CSI300,LSTM,0.5134724378585815,15.0
2020-05-18,CSI300,LSTM,0.5135671496391296,15.0
2020-05-19,CSI300,LSTM,0.5136129856109619,15.0
2020-05-20,CSI300,LSTM,0.5136888027191162,15.0
2020-05-21,CSI300,LSTM,0.5138137340545654,15.0
2020-05-22,CSI300,LSTM,0.5138877034187317,15.0
2020-05-25,CSI300,LSTM,0.513518750667572,15.0
2020-05-26,CSI300,LSTM,0.5123399496078491,15.0
2020-05-27,CSI300,LSTM,0.5110989212989807,15.0
2020-05-28,CSI300,LSTM,0.5102701187133789,15.0
2020-05-29,CSI300,LSTM,0.5095050930976868,15.0
2020-06-01,CSI300,LSTM,0.5086542963981628,15.0
2020-06-02,CSI300,LSTM,0.5077443718910217,15.0
2020-06-03,CSI300,LSTM,0.5075183510780334,15.0
2020-06-04,CSI300,LSTM,0.5077798962593079,15.0
2020-06-05,CSI300,LSTM,0.5081096291542053,15.0
2020-06-08,CSI300,LSTM,0.5086387395858765,15.0
2020-06-09,CSI300,LSTM,0.509711503982544,15.0
2020-06-10,CSI300,LSTM,0.5107969045639038,15.0
2020-06-11,CSI300,LSTM,0.5118294358253479,15.0
2020-06-12,CSI300,LSTM,0.5128642916679382,15.0
2020-06-15,CSI300,LSTM,0.5129424929618835,15.0
2020-06-16,CSI300,LSTM,0.5132362246513367,15.0
2020-06-17,CSI300,LSTM,0.5132483243942261,15.0
2020-06-18,CSI300,LSTM,0.513261079788208,15.0
2020-06-19,CSI300,LSTM,0.5134931802749634,15.0
2020-06-22,CSI300,LSTM,0.5139802098274231,15.0
2020-06-23,CSI300,LSTM,0.5146145224571228,15.0
2020-06-24,CSI300,LSTM,0.5150111317634583,15.0
2020-06-29,CSI300,LSTM,0.5153093934059143,15.0
2020-06-30,CSI300,LSTM,0.5159306526184082,15.0
2020-07-01,CSI300,LSTM,0.5164523720741272,15.0
2020-07-02,CSI300,LSTM,0.5015590190887451,15.0
2020-07-03,CSI300,LSTM,0.5009207725524902,15.0
2020-07-06,CSI300,LSTM,0.5003067851066589,15.0
2020-07-07,CSI300,LSTM,0.4994540214538574,15.0
2020-07-08,CSI300,LSTM,0.499185711145401,15.0
2020-07-09,CSI300,LSTM,0.49863913655281067,15.0
2020-07-10,CSI300,LSTM,0.49816131591796875,15.0
2020-07-13,CSI300,LSTM,0.4985125958919525,15.0
2020-07-14,CSI300,LSTM,0.49885499477386475,15.0
2020-07-15,CSI300,LSTM,0.49987760186195374,15.0
2020-07-16,CSI300,LSTM,0.5013503432273865,15.0
2020-07-17,CSI300,LSTM,0.5031707882881165,15.0
2020-07-20,CSI300,LSTM,0.5044413805007935,15.0
2020-07-21,CSI300,LSTM,0.5053256154060364,15.0
2020-07-22,CSI300,LSTM,0.50626140832901,15.0
2020-07-23,CSI300,LSTM,0.5069183111190796,15.0
2020-07-24,CSI300,LSTM,0.5066211223602295,15.0
2020-07-27,CSI300,LSTM,0.50771164894104,15.0
2020-07-28,CSI300,LSTM,0.5086296200752258,15.0
2020-07-29,CSI300,LSTM,0.5093125104904175,15.0
2020-07-30,CSI300,LSTM,0.5094718933105469,15.0
2020-07-31,CSI300,LSTM,0.5093998312950134,15.0
2020-08-03,CSI300,LSTM,0.5085683465003967,15.0
2020-08-04,CSI300,LSTM,0.5073454976081848,15.0
2020-08-05,CSI300,LSTM,0.5065028071403503,15.0
2020-08-06,CSI300,LSTM,0.5062340497970581,15.0
2020-08-07,CSI300,LSTM,0.5061304569244385,15.0
2020-08-10,CSI300,LSTM,0.5062721371650696,15.0
2020-08-11,CSI300,LSTM,0.5066031813621521,15.0
2020-08-12,CSI300,LSTM,0.5071399211883545,15.0
2020-08-13,CSI300,LSTM,0.5077021718025208,15.0
2020-08-14,CSI300,LSTM,0.5080593228340149,15.0
2020-08-17,CSI300,LSTM,0.5082637667655945,15.0
2020-08-18,CSI300,LSTM,0.5077174305915833,15.0
2020-08-19,CSI300,LSTM,0.5071364045143127,15.0
2020-08-20,CSI300,LSTM,0.5068442821502686,15.0
2020-08-21,CSI300,LSTM,0.5067887306213379,15.0
2020-08-24,CSI300,LSTM,0.5066840648651123,15.0
2020-08-25,CSI300,LSTM,0.5067331790924072,15.0
2020-08-26,CSI300,LSTM,0.5068361759185791,15.0
2020-08-27,CSI300,LSTM,0.5071380734443665,15.0
2020-08-28,CSI300,LSTM,0.5070269703865051,15.0
2020-08-31,CSI300,LSTM,0.5065897703170776,15.0
2020-09-01,CSI300,LSTM,0.5061829686164856,15.0
2020-09-02,CSI300,LSTM,0.5059283971786499,15.0
2020-09-03,CSI300,LSTM,0.5054672956466675,15.0
2020-09-04,CSI300,LSTM,0.5053595304489136,15.0
2020-09-07,CSI300,LSTM,0.5056334733963013,15.0
2020-09-08,CSI300,LSTM,0.5065863728523254,15.0
2020-09-09,CSI300,LSTM,0.5073939561843872,15.0
2020-09-10,CSI300,LSTM,0.5085475444793701,15.0
2020-09-11,CSI300,LSTM,0.509689211845398,15.0
2020-09-14,CSI300,LSTM,0.5104835629463196,15.0
2020-09-15,CSI300,LSTM,0.5103963613510132,15.0
2020-09-16,CSI300,LSTM,0.5099348425865173,15.0
2020-09-17,CSI300,LSTM,0.5092574954032898,15.0
2020-09-18,CSI300,LSTM,0.5087636113166809,15.0
2020-09-21,CSI300,LSTM,0.5076838135719299,15.0
2020-09-22,CSI300,LSTM,0.5070931911468506,15.0
2020-09-23,CSI300,LSTM,0.5070649981498718,15.0
2020-09-24,CSI300,LSTM,0.506962776184082,15.0
2020-09-25,CSI300,LSTM,0.5071726441383362,15.0
2020-09-28,CSI300,LSTM,0.5077168941497803,15.0
2020-09-29,CSI300,LSTM,0.5081331133842468,15.0
2020-09-30,CSI300,LSTM,0.5081597566604614,15.0
2020-10-09,CSI300,LSTM,0.5081636905670166,15.0
2020-10-12,CSI300,LSTM,0.5070760250091553,15.0
2020-10-13,CSI300,LSTM,0.5051441192626953,15.0
2020-10-14,CSI300,LSTM,0.5037047863006592,15.0
2020-10-15,CSI300,LSTM,0.5029434561729431,15.0
2020-10-16,CSI300,LSTM,0.5024971961975098,15.0
2020-10-19,CSI300,LSTM,0.5024959444999695,15.0
2020-10-20,CSI300,LSTM,0.503028929233551,15.0
2020-10-21,CSI300,LSTM,0.5037062168121338,15.0
2020-10-22,CSI300,LSTM,0.5040836930274963,15.0
2020-10-23,CSI300,LSTM,0.5045479536056519,15.0
2020-10-26,CSI300,LSTM,0.5054559707641602,15.0
2020-10-27,CSI300,LSTM,0.5063692927360535,15.0
2020-10-28,CSI300,LSTM,0.5071662068367004,15.0
2020-10-29,CSI300,LSTM,0.5076574087142944,15.0
2020-10-30,CSI300,LSTM,0.5078551769256592,15.0
2020-11-02,CSI300,LSTM,0.5081605911254883,15.0
2020-11-03,CSI300,LSTM,0.5078740119934082,15.0
2020-11-04,CSI300,LSTM,0.5072512626647949,15.0
2020-11-05,CSI300,LSTM,0.5066657662391663,15.0
2020-11-06,CSI300,LSTM,0.5057867765426636,15.0
2020-11-09,CSI300,LSTM,0.5049484372138977,15.0
2020-11-10,CSI300,LSTM,0.5039172172546387,15.0
2020-11-11,CSI300,LSTM,0.5034840703010559,15.0
2020-11-12,CSI300,LSTM,0.5034741759300232,15.0
2020-11-13,CSI300,LSTM,0.5036985278129578,15.0
2020-11-16,CSI300,LSTM,0.5041640996932983,15.0
2020-11-17,CSI300,LSTM,0.5046893358230591,15.0
2020-11-18,CSI300,LSTM,0.5051469206809998,15.0
2020-11-19,CSI300,LSTM,0.5054677128791809,15.0
2020-11-20,CSI300,LSTM,0.5059093236923218,15.0
2020-11-23,CSI300,LSTM,0.5058454871177673,15.0
2020-11-24,CSI300,LSTM,0.5055099129676819,15.0
2020-11-25,CSI300,LSTM,0.5055402517318726,15.0
2020-11-26,CSI300,LSTM,0.5059364438056946,15.0
2020-11-27,CSI300,LSTM,0.5063401460647583,15.0
2020-11-30,CSI300,LSTM,0.5062655210494995,15.0
2020-12-01,CSI300,LSTM,0.50632244348526,15.0
2020-12-02,CSI300,LSTM,0.5064190030097961,15.0
2020-12-03,CSI300,LSTM,0.5060233473777771,15.0
2020-12-04,CSI300,LSTM,0.5055690407752991,15.0
2020-12-07,CSI300,LSTM,0.5053666830062866,15.0
2020-12-08,CSI300,LSTM,0.5053874850273132,15.0
2020-12-09,CSI300,LSTM,0.5056464672088623,15.0
2020-12-10,CSI300,LSTM,0.5063588619232178,15.0
2020-12-11,CSI300,LSTM,0.5070714950561523,15.0
2020-12-14,CSI300,LSTM,0.508094072341919,15.0
2020-12-15,CSI300,LSTM,0.5086748600006104,15.0
2020-12-16,CSI300,LSTM,0.5087932348251343,15.0
2020-12-17,CSI300,LSTM,0.5085800886154175,15.0
2020-12-18,CSI300,LSTM,0.5079747438430786,15.0
2020-12-21,CSI300,LSTM,0.507347047328949,15.0
2020-12-22,CSI300,LSTM,0.5065985918045044,15.0
2020-12-23,CSI300,LSTM,0.5066277384757996,15.0
2020-12-24,CSI300,LSTM,0.506625771522522,15.0
2020-12-25,CSI300,LSTM,0.5066680908203125,15.0
2020-12-28,CSI300,LSTM,0.5064961314201355,15.0
2020-12-29,CSI300,LSTM,0.5062422752380371,15.0
2020-12-30,CSI300,LSTM,0.5059710741043091,15.0
2020-12-31,CSI300,LSTM,0.5634524822235107,15.0
2021-01-04,CSI300,LSTM,0.552433967590332,15.0
2021-01-05,CSI300,LSTM,0.5442913174629211,15.0
2021-01-06,CSI300,LSTM,0.5349710583686829,15.0
2021-01-07,CSI300,LSTM,0.5221962332725525,15.0
2021-01-08,CSI300,LSTM,0.5058836936950684,15.0
2021-01-11,CSI300,LSTM,0.4938591718673706,15.0
2021-01-12,CSI300,LSTM,0.4863574206829071,15.0
2021-01-13,CSI300,LSTM,0.4740305542945862,15.0
2021-01-14,CSI300,LSTM,0.47061970829963684,15.0
2021-01-15,CSI300,LSTM,0.47359082102775574,15.0
2021-01-18,CSI300,LSTM,0.4765765964984894,15.0
2021-01-19,CSI300,LSTM,0.4735252559185028,15.0
2021-01-20,CSI300,LSTM,0.47919392585754395,15.0
2021-01-21,CSI300,LSTM,0.48069000244140625,15.0
2021-01-22,CSI300,LSTM,0.47804349660873413,15.0
2021-01-25,CSI300,LSTM,0.47658559679985046,15.0
2021-01-26,CSI300,LSTM,0.47424259781837463,15.0
2021-01-27,CSI300,LSTM,0.47642946243286133,15.0
2021-01-28,CSI300,LSTM,0.4764806628227234,15.0
2021-01-29,CSI300,LSTM,0.48547178506851196,15.0
2021-02-01,CSI300,LSTM,0.498352974653244,15.0
2021-02-02,CSI300,LSTM,0.5072005391120911,15.0
2021-02-03,CSI300,LSTM,0.5066061019897461,15.0
2021-02-04,CSI300,LSTM,0.507684051990509,15.0
2021-02-05,CSI300,LSTM,0.5069685578346252,15.0
2021-02-08,CSI300,LSTM,0.5052423477172852,15.0
2021-02-09,CSI300,LSTM,0.49958109855651855,15.0
2021-02-10,CSI300,LSTM,0.49081364274024963,15.0
2021-02-18,CSI300,LSTM,0.4797508120536804,15.0
2021-02-19,CSI300,LSTM,0.4741660952568054,15.0
2021-02-22,CSI300,LSTM,0.46716952323913574,15.0
2021-02-23,CSI300,LSTM,0.4678933918476105,15.0
2021-02-24,CSI300,LSTM,0.4724815785884857,15.0
2021-02-25,CSI300,LSTM,0.48406079411506653,15.0
2021-02-26,CSI300,LSTM,0.493479460477829,15.0
2021-03-01,CSI300,LSTM,0.5038377642631531,15.0
2021-03-02,CSI300,LSTM,0.5021911263465881,15.0
2021-03-03,CSI300,LSTM,0.4970684051513672,15.0
2021-03-04,CSI300,LSTM,0.47764328122138977,15.0
2021-03-05,CSI300,LSTM,0.4682655334472656,15.0
2021-03-08,CSI300,LSTM,0.45697492361068726,15.0
2021-03-09,CSI300,LSTM,0.4519789516925812,15.0
2021-03-10,CSI300,LSTM,0.4568048119544983,15.0
2021-03-11,CSI300,LSTM,0.4737618863582611,15.0
2021-03-12,CSI300,LSTM,0.4755783677101135,15.0
2021-03-15,CSI300,LSTM,0.4809093177318573,15.0
2021-03-16,CSI300,LSTM,0.4823475778102875,15.0
2021-03-17,CSI300,LSTM,0.47661688923835754,15.0
2021-03-18,CSI300,LSTM,0.4677785336971283,15.0
2021-03-19,CSI300,LSTM,0.46786928176879883,15.0
2021-03-22,CSI300,LSTM,0.4719608724117279,15.0
2021-03-23,CSI300,LSTM,0.47338739037513733,15.0
2021-03-24,CSI300,LSTM,0.48286840319633484,15.0
2021-03-25,CSI300,LSTM,0.49761125445365906,15.0
2021-03-26,CSI300,LSTM,0.5175701975822449,15.0
2021-03-29,CSI300,LSTM,0.5167451500892639,15.0
2021-03-30,CSI300,LSTM,0.5218029022216797,15.0
2021-03-31,CSI300,LSTM,0.521131157875061,15.0
2021-04-01,CSI300,LSTM,0.5234457850456238,15.0
2021-04-02,CSI300,LSTM,0.5208858847618103,15.0
2021-04-06,CSI300,LSTM,0.5203176140785217,15.0
2021-04-07,CSI300,LSTM,0.5266362428665161,15.0
2021-04-08,CSI300,LSTM,0.5347805023193359,15.0
2021-04-09,CSI300,LSTM,0.5410826802253723,15.0
2021-04-12,CSI300,LSTM,0.5575834512710571,15.0
2021-04-13,CSI300,LSTM,0.5813912153244019,15.0
2021-04-14,CSI300,LSTM,0.6017747521400452,15.0
2021-04-15,CSI300,LSTM,0.6105200052261353,15.0
2021-04-16,CSI300,LSTM,0.616396427154541,15.0
2021-04-19,CSI300,LSTM,0.616152286529541,15.0
2021-04-20,CSI300,LSTM,0.5934327840805054,15.0
2021-04-21,CSI300,LSTM,0.575735330581665,15.0
2021-04-22,CSI300,LSTM,0.5645273327827454,15.0
2021-04-23,CSI300,LSTM,0.5600899457931519,15.0
2021-04-26,CSI300,LSTM,0.5527145862579346,15.0
2021-04-27,CSI300,LSTM,0.556585967540741,15.0
2021-04-28,CSI300,LSTM,0.5623971223831177,15.0
2021-04-29,CSI300,LSTM,0.5644173622131348,15.0
2021-04-30,CSI300,LSTM,0.5620691776275635,15.0
2021-05-06,CSI300,LSTM,0.5669792294502258,15.0
2021-05-07,CSI300,LSTM,0.5770158171653748,15.0
2021-05-10,CSI300,LSTM,0.5905151963233948,15.0
2021-05-11,CSI300,LSTM,0.6029028296470642,15.0
2021-05-12,CSI300,LSTM,0.607073187828064,15.0
2021-05-13,CSI300,LSTM,0.6065548658370972,15.0
2021-05-14,CSI300,LSTM,0.6062332987785339,15.0
2021-05-17,CSI300,LSTM,0.5864038467407227,15.0
2021-05-18,CSI300,LSTM,0.563295841217041,15.0
2021-05-19,CSI300,LSTM,0.5505284667015076,15.0
2021-05-20,CSI300,LSTM,0.5400382876396179,15.0
2021-05-21,CSI300,LSTM,0.5307432413101196,15.0
2021-05-24,CSI300,LSTM,0.5339977741241455,15.0
2021-05-25,CSI300,LSTM,0.5400636196136475,15.0
2021-05-26,CSI300,LSTM,0.5336354970932007,15.0
2021-05-27,CSI300,LSTM,0.5286397933959961,15.0
2021-05-28,CSI300,LSTM,0.5214289426803589,15.0
2021-05-31,CSI300,LSTM,0.5157351493835449,15.0
2021-06-01,CSI300,LSTM,0.5108274817466736,15.0
2021-06-02,CSI300,LSTM,0.5109152793884277,15.0
2021-06-03,CSI300,LSTM,0.516668975353241,15.0
2021-06-04,CSI300,LSTM,0.5243897438049316,15.0
2021-06-07,CSI300,LSTM,0.5293605923652649,15.0
2021-06-08,CSI300,LSTM,0.5343378782272339,15.0
2021-06-09,CSI300,LSTM,0.5453013777732849,15.0
2021-06-10,CSI300,LSTM,0.5552309155464172,15.0
2021-06-11,CSI300,LSTM,0.5603349208831787,15.0
2021-06-15,CSI300,LSTM,0.5755869746208191,15.0
2021-06-16,CSI300,LSTM,0.5910813808441162,15.0
2021-06-17,CSI300,LSTM,0.6049501299858093,15.0
2021-06-18,CSI300,LSTM,0.6126359105110168,15.0
2021-06-21,CSI300,LSTM,0.6170469522476196,15.0
2021-06-22,CSI300,LSTM,0.6198890805244446,15.0
2021-06-23,CSI300,LSTM,0.617749035358429,15.0
2021-06-24,CSI300,LSTM,0.608780026435852,15.0
2021-06-25,CSI300,LSTM,0.6021532416343689,15.0
2021-06-28,CSI300,LSTM,0.5861520767211914,15.0
2021-06-29,CSI300,LSTM,0.5757718682289124,15.0
2021-06-30,CSI300,LSTM,0.5767497420310974,15.0
2021-07-01,CSI300,LSTM,0.5334692001342773,15.0
2021-07-02,CSI300,LSTM,0.5287221670150757,15.0
2021-07-05,CSI300,LSTM,0.5486969351768494,15.0
2021-07-06,CSI300,LSTM,0.5650128126144409,15.0
2021-07-07,CSI300,LSTM,0.5756551623344421,15.0
2021-07-08,CSI300,LSTM,0.5773942470550537,15.0
2021-07-09,CSI300,LSTM,0.5835170745849609,15.0
2021-07-12,CSI300,LSTM,0.5841385722160339,15.0
2021-07-13,CSI300,LSTM,0.5778006911277771,15.0
2021-07-14,CSI300,LSTM,0.5671473741531372,15.0
2021-07-15,CSI300,LSTM,0.5666455626487732,15.0
2021-07-16,CSI300,LSTM,0.5564010143280029,15.0
2021-07-19,CSI300,LSTM,0.5515912771224976,15.0
2021-07-20,CSI300,LSTM,0.5483914613723755,15.0
2021-07-21,CSI300,LSTM,0.5465950965881348,15.0
2021-07-22,CSI300,LSTM,0.540207028388977,15.0
2021-07-23,CSI300,LSTM,0.5368880033493042,15.0
2021-07-26,CSI300,LSTM,0.5414890646934509,15.0
2021-07-27,CSI300,LSTM,0.5636352300643921,15.0
2021-07-28,CSI300,LSTM,0.5849106311798096,15.0
2021-07-29,CSI300,LSTM,0.5981770157814026,15.0
2021-07-30,CSI300,LSTM,0.6041903495788574,15.0
2021-08-02,CSI300,LSTM,0.6070563197135925,15.0
2021-08-03,CSI300,LSTM,0.5960047245025635,15.0
2021-08-04,CSI300,LSTM,0.5750035047531128,15.0
2021-08-05,CSI300,LSTM,0.5462615489959717,15.0
2021-08-06,CSI300,LSTM,0.5262084603309631,15.0
2021-08-09,CSI300,LSTM,0.5117360353469849,15.0
2021-08-10,CSI300,LSTM,0.49862584471702576,15.0
2021-08-11,CSI300,LSTM,0.487750381231308,15.0
2021-08-12,CSI300,LSTM,0.4853575825691223,15.0
2021-08-13,CSI300,LSTM,0.48939386010169983,15.0
2021-08-16,CSI300,LSTM,0.4974481761455536,15.0
2021-08-17,CSI300,LSTM,0.509513795375824,15.0
2021-08-18,CSI300,LSTM,0.5365723371505737,15.0
2021-08-19,CSI300,LSTM,0.550657331943512,15.0
2021-08-20,CSI300,LSTM,0.5599889159202576,15.0
2021-08-23,CSI300,LSTM,0.570421040058136,15.0
2021-08-24,CSI300,LSTM,0.5715872645378113,15.0
2021-08-25,CSI300,LSTM,0.563910186290741,15.0
2021-08-26,CSI300,LSTM,0.5553174614906311,15.0
2021-08-27,CSI300,LSTM,0.5576770305633545,15.0
2021-08-30,CSI300,LSTM,0.5513817071914673,15.0
2021-08-31,CSI300,LSTM,0.5488930344581604,15.0
2021-09-01,CSI300,LSTM,0.5486457347869873,15.0
2021-09-02,CSI300,LSTM,0.5439854860305786,15.0
2021-09-03,CSI300,LSTM,0.5341135263442993,15.0
2021-09-06,CSI300,LSTM,0.5292856693267822,15.0
2021-09-07,CSI300,LSTM,0.5149335265159607,15.0
2021-09-08,CSI300,LSTM,0.4971516728401184,15.0
2021-09-09,CSI300,LSTM,0.4873386025428772,15.0
2021-09-10,CSI300,LSTM,0.48223018646240234,15.0
2021-09-13,CSI300,LSTM,0.4774876534938812,15.0
2021-09-14,CSI300,LSTM,0.4795573949813843,15.0
2021-09-15,CSI300,LSTM,0.49332258105278015,15.0
2021-09-16,CSI300,LSTM,0.5127225518226624,15.0
2021-09-17,CSI300,LSTM,0.5355327129364014,15.0
2021-09-22,CSI300,LSTM,0.5455532670021057,15.0
2021-09-23,CSI300,LSTM,0.5522119998931885,15.0
2021-09-24,CSI300,LSTM,0.5540323853492737,15.0
2021-09-27,CSI300,LSTM,0.5526928901672363,15.0
2021-09-28,CSI300,LSTM,0.5460211634635925,15.0
2021-09-29,CSI300,LSTM,0.5397504568099976,15.0
2021-09-30,CSI300,LSTM,0.5385946035385132,15.0
2021-10-08,CSI300,LSTM,0.5362592935562134,15.0
2021-10-11,CSI300,LSTM,0.5288347005844116,15.0
2021-10-12,CSI300,LSTM,0.5223177671432495,15.0
2021-10-13,CSI300,LSTM,0.5258916020393372,15.0
2021-10-14,CSI300,LSTM,0.5196674466133118,15.0
2021-10-15,CSI300,LSTM,0.5180377960205078,15.0
2021-10-18,CSI300,LSTM,0.5171723365783691,15.0
2021-10-19,CSI300,LSTM,0.526753306388855,15.0
2021-10-20,CSI300,LSTM,0.5258105993270874,15.0
2021-10-21,CSI300,LSTM,0.5276256799697876,15.0
2021-10-22,CSI300,LSTM,0.5269384980201721,15.0
2021-10-25,CSI300,LSTM,0.5242139101028442,15.0
2021-10-26,CSI300,LSTM,0.5165314674377441,15.0
2021-10-27,CSI300,LSTM,0.5149564146995544,15.0
2021-10-28,CSI300,LSTM,0.5256942510604858,15.0
2021-10-29,CSI300,LSTM,0.5432159900665283,15.0
2021-11-01,CSI300,LSTM,0.5528645515441895,15.0
2021-11-02,CSI300,LSTM,0.5601508617401123,15.0
2021-11-03,CSI300,LSTM,0.5718096494674683,15.0
2021-11-04,CSI300,LSTM,0.5795177221298218,15.0
2021-11-05,CSI300,LSTM,0.5778371691703796,15.0
2021-11-08,CSI300,LSTM,0.5778534412384033,15.0
2021-11-09,CSI300,LSTM,0.5764946937561035,15.0
2021-11-10,CSI300,LSTM,0.5739884376525879,15.0
2021-11-11,CSI300,LSTM,0.5720826387405396,15.0
2021-11-12,CSI300,LSTM,0.5619335174560547,15.0
2021-11-15,CSI300,LSTM,0.5533466339111328,15.0
2021-11-16,CSI300,LSTM,0.5478830933570862,15.0
2021-11-17,CSI300,LSTM,0.5435125827789307,15.0
2021-11-18,CSI300,LSTM,0.5394914746284485,15.0
2021-11-19,CSI300,LSTM,0.5479695200920105,15.0
2021-11-22,CSI300,LSTM,0.5484907627105713,15.0
2021-11-23,CSI300,LSTM,0.5431694388389587,15.0
2021-11-24,CSI300,LSTM,0.5364131927490234,15.0
2021-11-25,CSI300,LSTM,0.5316599011421204,15.0
2021-11-26,CSI300,LSTM,0.5325586795806885,15.0
2021-11-29,CSI300,LSTM,0.5429981350898743,15.0
2021-11-30,CSI300,LSTM,0.5537943840026855,15.0
2021-12-01,CSI300,LSTM,0.566048800945282,15.0
2021-12-02,CSI300,LSTM,0.5736350417137146,15.0
2021-12-03,CSI300,LSTM,0.5760425925254822,15.0
