timestamp,symbol,model_name,signal_strength_0_to_1,latency_ms
2020-01-02,CSI300,LR,0.5142555482188511,2.0
2020-01-03,CSI300,LR,0.5157941978106486,2.0
2020-01-06,CSI300,LR,0.5176615627075007,2.0
2020-01-07,CSI300,LR,0.5201500836922422,2.0
2020-01-08,CSI300,LR,0.5237226898432449,2.0
2020-01-09,CSI300,LR,0.5236075637827237,2.0
2020-01-10,CSI300,LR,0.52421306858528,2.0
2020-01-13,CSI300,LR,0.5218087235537029,2.0
2020-01-14,CSI300,LR,0.5251192497278627,2.0
2020-01-15,CSI300,LR,0.5227954696380405,2.0
2020-01-16,CSI300,LR,0.5275234900681286,2.0
2020-01-17,CSI300,LR,0.5275376681289393,2.0
2020-01-20,CSI300,LR,0.5289322299879528,2.0
2020-01-21,CSI300,LR,0.5309256555345911,2.0
2020-01-22,CSI300,LR,0.5300479259247648,2.0
2020-01-23,CSI300,LR,0.5345744057633401,2.0
2020-02-03,CSI300,LR,0.5352964791017529,2.0
2020-02-04,CSI300,LR,0.5354678048864057,2.0
2020-02-05,CSI300,LR,0.5281645255307111,2.0
2020-02-06,CSI300,LR,0.5249464948390832,2.0
2020-02-07,CSI300,LR,0.5138157158802654,2.0
2020-02-10,CSI300,LR,0.49043785571955323,2.0
2020-02-11,CSI300,LR,0.49316313336177553,2.0
2020-02-12,CSI300,LR,0.4920184050285756,2.0
2020-02-13,CSI300,LR,0.49811456019571926,2.0
2020-02-14,CSI300,LR,0.49735247851618436,2.0
2020-02-17,CSI300,LR,0.5111612438934453,2.0
2020-02-18,CSI300,LR,0.5135233013095002,2.0
2020-02-19,CSI300,LR,0.5153967876492764,2.0
2020-02-20,CSI300,LR,0.5100258432415966,2.0
2020-02-21,CSI300,LR,0.5104108309741582,2.0
2020-02-24,CSI300,LR,0.516449269406142,2.0
2020-02-25,CSI300,LR,0.5174886883304015,2.0
2020-02-26,CSI300,LR,0.5195589008038687,2.0
2020-02-27,CSI300,LR,0.5239818092005367,2.0
2020-02-28,CSI300,LR,0.5312425976653975,2.0
2020-03-02,CSI300,LR,0.5239666969973351,2.0
2020-03-03,CSI300,LR,0.5220569817928272,2.0
2020-03-04,CSI300,LR,0.5155868232575777,2.0
2020-03-05,CSI300,LR,0.5135267426783274,2.0
2020-03-06,CSI300,LR,0.5038644866069047,2.0
2020-03-09,CSI300,LR,0.5179822649832464,2.0
2020-03-10,CSI300,LR,0.5159989565380633,2.0
2020-03-11,CSI300,LR,0.5180311283884985,2.0
2020-03-12,CSI300,LR,0.5263140574493795,2.0
2020-03-13,CSI300,LR,0.5315617127457195,2.0
2020-03-16,CSI300,LR,0.5350522396985947,2.0
2020-03-17,CSI300,LR,0.5393776711090069,2.0
2020-03-18,CSI300,LR,0.5399606010952093,2.0
2020-03-19,CSI300,LR,0.5399404336782816,2.0
2020-03-20,CSI300,LR,0.5272416315759914,2.0
2020-03-23,CSI300,LR,0.5222204735813092,2.0
2020-03-24,CSI300,LR,0.5147650396122584,2.0
2020-03-25,CSI300,LR,0.4981781478098979,2.0
2020-03-26,CSI300,LR,0.49410673513442865,2.0
2020-03-27,CSI300,LR,0.4971870090047078,2.0
2020-03-30,CSI300,LR,0.49178244048977143,2.0
2020-03-31,CSI300,LR,0.49730760390900336,2.0
2020-04-01,CSI300,LR,0.5061389306096727,2.0
2020-04-02,CSI300,LR,0.5007155684630566,2.0
2020-04-03,CSI300,LR,0.5008384059466016,2.0
2020-04-07,CSI300,LR,0.4959610883744827,2.0
2020-04-08,CSI300,LR,0.4976652963629651,2.0
2020-04-09,CSI300,LR,0.49763374295402785,2.0
2020-04-10,CSI300,LR,0.5049308806150118,2.0
2020-04-13,CSI300,LR,0.5023922154414927,2.0
2020-04-14,CSI300,LR,0.5051306976215696,2.0
2020-04-15,CSI300,LR,0.5047433449223657,2.0
2020-04-16,CSI300,LR,0.5055070166678817,2.0
2020-04-17,CSI300,LR,0.5040102781354354,2.0
2020-04-20,CSI300,LR,0.5016864942314345,2.0
2020-04-21,CSI300,LR,0.5120412285327379,2.0
2020-04-22,CSI300,LR,0.5080231719982259,2.0
2020-04-23,CSI300,LR,0.5085929873987147,2.0
2020-04-24,CSI300,LR,0.5138331556396895,2.0
2020-04-27,CSI300,LR,0.5142834096988999,2.0
2020-04-28,CSI300,LR,0.5131463806163413,2.0
2020-04-29,CSI300,LR,0.5128807248711786,2.0
2020-04-30,CSI300,LR,0.5093584868500087,2.0
2020-05-06,CSI300,LR,0.506652887592319,2.0
2020-05-07,CSI300,LR,0.507362910878638,2.0
2020-05-08,CSI300,LR,0.5090788191600822,2.0
2020-05-11,CSI300,LR,0.5115439813549875,2.0
2020-05-12,CSI300,LR,0.5139832829405006,2.0
2020-05-13,CSI300,LR,0.5165774539116511,2.0
2020-05-14,CSI300,LR,0.516958802843559,2.0
2020-05-15,CSI300,LR,0.5217097246519733,2.0
2020-05-18,CSI300,LR,0.5223461737944575,2.0
2020-05-19,CSI300,LR,0.5205293332357366,2.0
2020-05-20,CSI300,LR,0.5228497513328482,2.0
2020-05-21,CSI300,LR,0.5217424011844218,2.0
2020-05-22,CSI300,LR,0.5259700895003034,2.0
2020-05-25,CSI300,LR,0.5240715850705335,2.0
2020-05-26,CSI300,LR,0.5234392872866644,2.0
2020-05-27,CSI300,LR,0.5242336808704002,2.0
2020-05-28,CSI300,LR,0.5235501300716289,2.0
2020-05-29,CSI300,LR,0.5156388711423417,2.0
2020-06-01,CSI300,LR,0.5080840019685952,2.0
2020-06-02,CSI300,LR,0.5085134925045073,2.0
2020-06-03,CSI300,LR,0.5065742246450108,2.0
2020-06-04,CSI300,LR,0.5066990966031002,2.0
2020-06-05,CSI300,LR,0.5090652213768353,2.0
2020-06-08,CSI300,LR,0.5155014809259285,2.0
2020-06-09,CSI300,LR,0.5152189690152699,2.0
2020-06-10,CSI300,LR,0.5158507708125029,2.0
2020-06-11,CSI300,LR,0.5191803312217484,2.0
2020-06-12,CSI300,LR,0.5205025941904767,2.0
2020-06-15,CSI300,LR,0.5270690652849629,2.0
2020-06-16,CSI300,LR,0.5232806207922125,2.0
2020-06-17,CSI300,LR,0.5228485255042609,2.0
2020-06-18,CSI300,LR,0.5197037227481808,2.0
2020-06-19,CSI300,LR,0.5177152516034889,2.0
2020-06-22,CSI300,LR,0.5136540931600233,2.0
2020-06-23,CSI300,LR,0.5161168877459658,2.0
2020-06-24,CSI300,LR,0.5147783106449629,2.0
2020-06-29,CSI300,LR,0.5195290973904364,2.0
2020-06-30,CSI300,LR,0.5201650688349647,2.0
2020-07-01,CSI300,LR,0.517961755148963,2.0
2020-07-02,CSI300,LR,0.513275852601115,2.0
2020-07-03,CSI300,LR,0.511709860618092,2.0
2020-07-06,CSI300,LR,0.5038641981801228,2.0
2020-07-07,CSI300,LR,0.5044268791108857,2.0
2020-07-08,CSI300,LR,0.501636512539578,2.0
2020-07-09,CSI300,LR,0.5037514821284155,2.0
2020-07-10,CSI300,LR,0.5104775265470425,2.0
2020-07-13,CSI300,LR,0.5199138786579971,2.0
2020-07-14,CSI300,LR,0.5240633976519927,2.0
2020-07-15,CSI300,LR,0.5327927936348453,2.0
2020-07-16,CSI300,LR,0.547631491895527,2.0
2020-07-17,CSI300,LR,0.5457329128588043,2.0
2020-07-20,CSI300,LR,0.5518990913141797,2.0
2020-07-21,CSI300,LR,0.5492175333177021,2.0
2020-07-22,CSI300,LR,0.5484854264772434,2.0
2020-07-23,CSI300,LR,0.5388110996027872,2.0
2020-07-24,CSI300,LR,0.5460244833516074,2.0
2020-07-27,CSI300,LR,0.5502070989147483,2.0
2020-07-28,CSI300,LR,0.5482117722696636,2.0
2020-07-29,CSI300,LR,0.5441024353532887,2.0
2020-07-30,CSI300,LR,0.5400187641332532,2.0
2020-07-31,CSI300,LR,0.5293102837824877,2.0
2020-08-03,CSI300,LR,0.5291660939062734,2.0
2020-08-04,CSI300,LR,0.5306387234133026,2.0
2020-08-05,CSI300,LR,0.5320437216574085,2.0
2020-08-06,CSI300,LR,0.5320941179227879,2.0
2020-08-07,CSI300,LR,0.5328702515242308,2.0
2020-08-10,CSI300,LR,0.5353927078793344,2.0
2020-08-11,CSI300,LR,0.5380857276451827,2.0
2020-08-12,CSI300,LR,0.5410657148704651,2.0
2020-08-13,CSI300,LR,0.5398306530206987,2.0
2020-08-14,CSI300,LR,0.5355249630757011,2.0
2020-08-17,CSI300,LR,0.5387412898371169,2.0
2020-08-18,CSI300,LR,0.5317387646079252,2.0
2020-08-19,CSI300,LR,0.5319190569943395,2.0
2020-08-20,CSI300,LR,0.53160179018076,2.0
2020-08-21,CSI300,LR,0.5322595856562854,2.0
2020-08-24,CSI300,LR,0.5359723672202401,2.0
2020-08-25,CSI300,LR,0.5343915730227939,2.0
